subject,trial,repeat,choice,rt,item_value_0,gaze_0,item_value_1,gaze_1,item_value_2,gaze_2,group
14.0,34.0,0.0,1.0,5027.0,1,0.27143579496713455,5,0.3727321476194401,6,0.35583205741342544,group2
14.0,35.0,0.0,0.0,5776.0,8,0.3664532836847541,0,0.46120104347834495,2,0.17234567283690097,group2
14.0,36.0,0.0,0.0,6042.0,8,0.4548506066019687,0,0.4015456300692413,4,0.1436037633287899,group2
14.0,37.0,0.0,0.0,5953.0,7,0.6619535832231357,6,0.2845007731722334,8,0.0535456436046309,group2
14.0,38.0,0.0,1.0,7038.0,9,0.0030955450760825672,8,0.37808605856271715,6,0.6188183963612003,group2
14.0,39.0,0.0,2.0,2811.0,1,0.3964221823787094,0,0.2799616288599194,4,0.3236161887613713,group2
14.0,40.0,0.0,2.0,4315.0,4,0.2727560655598087,9,0.3110154507567319,8,0.4162284836834593,group2
14.0,41.0,0.0,2.0,4379.0,0,0.20427461380545797,4,0.41547755725554764,5,0.38024782893899445,group2
14.0,42.0,0.0,1.0,4121.0,5,0.3564477826216037,7,0.2892945511081784,1,0.3542576662702178,group2
14.0,43.0,0.0,1.0,11044.0,3,0.3419172780683867,5,0.5310789341075721,5,0.12700378782404106,group2
14.0,44.0,0.0,1.0,3256.0,0,0.3430471994551406,3,0.5483889749273515,7,0.10856382561750787,group2
14.0,45.0,0.0,1.0,7416.0,0,0.6545574551314857,5,0.30882475876588994,0,0.03661778610262438,group2
14.0,46.0,0.0,0.0,5915.0,9,0.27635907628771533,7,0.2698781587107219,0,0.4537627650015628,group2
14.0,47.0,0.0,0.0,3369.0,6,0.5953156001115357,0,0.0633934530182248,4,0.34129094687023953,group2
14.0,48.0,0.0,2.0,5745.0,9,0.18828960128263836,7,0.29845778639653875,8,0.513252612320823,group2
14.0,49.0,0.0,2.0,5510.0,9,0.44457690608640643,2,0.06950054026210428,3,0.48592255365148934,group2
15.0,0.0,0.0,2.0,1167.0,8,0.0004609129756455207,8,0.3464517314974807,6,0.6530873555268738,group3
15.0,1.0,0.0,1.0,1952.0,2,0.2362127806373672,8,0.4037317040857365,7,0.3600555152768963,group3
15.0,2.0,0.0,0.0,2229.0,2,0.6383055483171575,1,0.3299079743219822,5,0.03178647736086025,group3
15.0,3.0,0.0,0.0,736.0,4,0.6740062839775721,4,0.21345867911000488,5,0.1125350369124231,group3
15.0,4.0,0.0,0.0,4252.0,7,0.5043012993948606,3,0.3343584985785292,6,0.16134020202661026,group3
15.0,5.0,0.0,2.0,1839.0,4,0.12346326319525927,3,0.47097091340927066,7,0.40556582339547,group3
15.0,6.0,0.0,1.0,2646.0,6,0.0535760595834403,1,0.6485463343033676,3,0.2978776061131921,group3
15.0,7.0,0.0,0.0,720.0,5,0.5902878746170389,8,0.39644340309775555,4,0.013268722285205398,group3
15.0,8.0,0.0,1.0,1515.0,6,0.012007068399238421,3,0.6968872749592566,9,0.29110565664150495,group3
15.0,9.0,0.0,0.0,2479.0,2,0.5002251513307673,0,0.45013419701147656,4,0.04964065165775621,group3
15.0,10.0,0.0,0.0,2154.0,2,0.4330485033276079,4,0.02294962571725038,1,0.5440018709551417,group3
15.0,11.0,0.0,1.0,652.0,7,0.10012453752894067,8,0.8913606713066451,2,0.0085147911644142,group3
15.0,12.0,0.0,2.0,1528.0,9,0.215482623423995,8,0.29170496694874043,7,0.4928124096272645,group3
15.0,13.0,0.0,2.0,2527.0,1,0.26062306200389085,6,0.21688270184382683,8,0.5224942361522823,group3
15.0,14.0,0.0,2.0,1210.0,5,0.24459410132261727,9,0.3751012305423603,9,0.38030466813502256,group3
15.0,15.0,0.0,1.0,1818.0,9,0.26006498107976145,3,0.5908219654758988,0,0.14911305344433978,group3
15.0,16.0,0.0,2.0,1214.0,0,0.25643670735686347,2,0.01935899084543113,8,0.7242043017977053,group3
15.0,17.0,0.0,1.0,1247.0,8,0.009797381197074847,2,0.7696291156981273,9,0.22057350310479795,group3
15.0,18.0,0.0,2.0,1071.0,6,0.3031783118581123,5,0.30189096347354116,6,0.39493072466834656,group3
15.0,19.0,0.0,1.0,1082.0,6,0.11016160811736764,6,0.6791188876308176,3,0.2107195042518147,group3
15.0,20.0,0.0,0.0,911.0,8,0.5349288178635964,2,0.34534253684081834,1,0.11972864529558538,group3
15.0,21.0,0.0,0.0,1401.0,4,0.48070761532344625,8,0.31353652004768845,1,0.2057558646288654,group3
15.0,22.0,0.0,0.0,1260.0,6,0.8942792188355496,9,0.033779712459740284,5,0.07194106870471008,group3
15.0,23.0,0.0,2.0,889.0,1,0.3090132579780008,2,0.3123397475736205,4,0.3786469944483787,group3
15.0,24.0,0.0,1.0,2110.0,7,0.2624939013774592,6,0.5105312882751296,4,0.22697481034741124,group3
15.0,25.0,0.0,0.0,3229.0,5,0.4443828655862413,8,0.3594110014428963,3,0.19620613297086242,group3
15.0,26.0,0.0,1.0,1686.0,0,0.26289369662417045,0,0.4095592848488371,5,0.32754701852699253,group3
15.0,27.0,0.0,1.0,1581.0,7,0.36527614387760926,5,0.3114597646082664,0,0.3232640915141244,group3
15.0,28.0,0.0,1.0,957.0,8,0.25687946615147184,6,0.4301589290162825,5,0.31296160483224567,group3
15.0,29.0,0.0,2.0,2544.0,1,0.1748001980059119,7,0.2485659532690881,4,0.576633848725,group3
15.0,30.0,0.0,0.0,861.0,3,0.6795228790501329,6,0.2216546500924347,1,0.0988224708574324,group3
15.0,31.0,0.0,2.0,1420.0,4,0.06417773378081995,0,0.2816031165961252,8,0.6542191496230549,group3
15.0,32.0,0.0,1.0,1062.0,5,0.2849822443746327,4,0.5268556563682708,2,0.1881620992570964,group3
15.0,33.0,0.0,0.0,1431.0,9,0.33363481434747244,7,0.3751645230581671,1,0.29120066259436056,group3
15.0,34.0,0.0,0.0,1673.0,9,0.44731706054574294,2,0.0865361960352629,1,0.46614674341899426,group3
15.0,35.0,0.0,2.0,2663.0,0,0.03908388614708066,7,0.382152018075706,1,0.5787640957772133,group3
15.0,36.0,0.0,1.0,1421.0,8,0.3177463679476081,9,0.3683293032467825,0,0.31392432880560944,group3
15.0,37.0,0.0,2.0,1157.0,7,0.23617780608775202,0,0.02749022570442835,5,0.7363319682078197,group3
15.0,38.0,0.0,1.0,1127.0,2,0.27063849464923295,5,0.6132022113523,1,0.11615929399846713,group3
15.0,39.0,0.0,1.0,1673.0,3,0.42922050449648697,3,0.19568181839135224,1,0.3750976771121608,group3
15.0,40.0,0.0,2.0,1653.0,8,0.3971059167975583,6,0.13818917785850934,8,0.46470490534393244,group3
15.0,41.0,0.0,0.0,1956.0,1,0.5132352215935855,5,0.19852752130457488,7,0.2882372571018397,group3
15.0,42.0,0.0,0.0,1173.0,0,0.48272749207276794,9,0.2600967526961856,1,0.2571757552310464,group3
15.0,43.0,0.0,1.0,804.0,5,0.37665080049875976,9,0.4991101348343472,2,0.12423906466689313,group3
15.0,44.0,0.0,2.0,1207.0,0,0.15316859092045076,0,0.31461899639775626,4,0.5322124126817929,group3
15.0,45.0,0.0,0.0,1508.0,6,0.5439595512402698,3,0.22400566823993112,1,0.232034780519799,group3
15.0,46.0,0.0,0.0,2848.0,8,0.41891101525057284,5,0.5059654379888071,9,0.07512354676062008,group3
15.0,47.0,0.0,2.0,918.0,5,0.08416329707790743,4,0.33870786845468137,2,0.5771288344674113,group3
15.0,48.0,0.0,1.0,879.0,7,0.1472440874241909,8,0.6563208187900469,7,0.19643509378576213,group3
15.0,49.0,0.0,0.0,2054.0,3,0.641728600333573,4,0.07737616159624514,8,0.28089523807018185,group3
16.0,0.0,0.0,0.0,3831.0,4,0.39498456340379523,0,0.3102236370459287,8,0.294791799550276,group3
16.0,1.0,0.0,2.0,9667.0,7,0.310964939858057,9,0.4904068777854531,0,0.19862818235648977,group3
16.0,2.0,0.0,2.0,3537.0,2,0.14537149207315192,7,0.31350554223832167,6,0.5411229656885265,group3
16.0,3.0,0.0,1.0,3079.0,3,0.24111079821933606,1,0.4912130001259179,9,0.2676762016547461,group3
16.0,4.0,0.0,0.0,10401.0,8,0.570630427475678,0,0.3287458500761001,7,0.1006237224482218,group3
16.0,5.0,0.0,0.0,4044.0,3,0.5096859290334793,4,0.15935639579371388,6,0.33095767517280683,group3
16.0,6.0,0.0,1.0,5217.0,0,0.35326738520698664,2,0.4000557750272305,5,0.24667683976578292,group3
16.0,7.0,0.0,1.0,3170.0,9,0.1536765576882519,0,0.49157664565662745,1,0.35474679665512066,group3
16.0,8.0,0.0,2.0,12334.0,6,0.1597161430810525,7,0.4946090892448156,6,0.34567476767413197,group3
16.0,9.0,0.0,0.0,4462.0,7,0.5677760661705348,4,0.13173013469995626,9,0.30049379912950896,group3
16.0,10.0,0.0,1.0,3824.0,4,0.0680032892641442,2,0.4497428111836077,8,0.48225389955224807,group3
16.0,11.0,0.0,0.0,3122.0,9,0.6602445807546357,7,0.082267148624613,5,0.25748827062075136,group3
16.0,12.0,0.0,1.0,3965.0,6,0.4227612297638141,0,0.3990528259868305,2,0.17818594424935544,group3
16.0,13.0,0.0,2.0,4258.0,5,0.13887604898909942,7,0.4354467227585699,3,0.42567722825233056,group3
16.0,14.0,0.0,1.0,7722.0,5,0.01399655178133076,6,0.5150486604913024,5,0.4709547877273669,group3
16.0,15.0,0.0,0.0,2256.0,8,0.2649020505572364,1,0.3644160036942747,2,0.37068194574848906,group3
16.0,16.0,0.0,2.0,2336.0,5,0.327852606347455,1,0.10756243085661879,7,0.5645849627959262,group3
16.0,17.0,0.0,0.0,3445.0,1,0.4608835379494837,4,0.40556804903374827,8,0.13354841301676817,group3
16.0,18.0,0.0,2.0,8792.0,0,0.4652082246126215,3,0.3594189087265649,5,0.1753728666608136,group3
16.0,19.0,0.0,2.0,6818.0,5,0.5354932336138389,0,0.2106957381825553,3,0.2538110282036058,group3
16.0,20.0,0.0,1.0,3673.0,0,0.1674826832255699,2,0.46156510061199746,2,0.37095221616243274,group3
16.0,21.0,0.0,0.0,5872.0,2,0.6030293961259223,0,0.010025381117604305,5,0.38694522275647353,group3
16.0,22.0,0.0,1.0,4778.0,1,0.08755880448768734,9,0.7112933889044553,7,0.20114780660785744,group3
16.0,23.0,0.0,2.0,6555.0,8,0.2351117979878295,6,0.39668594801585044,1,0.36820225399632006,group3
16.0,24.0,0.0,1.0,6090.0,7,0.5864693760729681,9,0.4108934379869941,4,0.0026371859400377757,group3
16.0,25.0,0.0,0.0,6005.0,0,0.4748021246796185,2,0.237196661918486,8,0.2880012134018955,group3
16.0,26.0,0.0,2.0,7365.0,6,0.4548732265710469,5,0.13488916789189648,5,0.4102376055370566,group3
16.0,27.0,0.0,2.0,3753.0,5,0.2702661450735944,5,0.22628201492692715,5,0.5034518399994784,group3
16.0,28.0,0.0,0.0,12400.0,0,0.4059694697990186,0,0.08781317577410001,3,0.5062173544268813,group3
16.0,29.0,0.0,1.0,5895.0,2,0.005034164536098398,3,0.6363083202042914,9,0.3586575152596102,group3
16.0,30.0,0.0,0.0,6721.0,3,0.4430334489981922,5,0.19206008354933374,7,0.36490646745247407,group3
16.0,31.0,0.0,2.0,6385.0,9,0.3501425759613964,9,0.4139114429115523,0,0.23594598112705126,group3
16.0,32.0,0.0,2.0,3437.0,9,0.05473626698418639,6,0.4352600789191382,3,0.5100036540966755,group3
16.0,33.0,0.0,0.0,4860.0,6,0.8297997069434029,7,0.03627977663730386,0,0.1339205164192933,group3
16.0,34.0,0.0,0.0,7240.0,4,0.7979987919005452,0,0.12248277430026559,8,0.07951843379918921,group3
16.0,35.0,0.0,2.0,10208.0,9,0.3031920140081762,7,0.24483054984368857,5,0.45197743614813524,group3
16.0,36.0,0.0,0.0,6278.0,0,0.07318577105115678,6,0.4090565130599766,1,0.5177577158888667,group3
16.0,37.0,0.0,2.0,3997.0,7,0.36791501332877063,1,0.008974180223504224,8,0.6231108064477251,group3
16.0,38.0,0.0,2.0,6477.0,4,0.010627798084410908,7,0.2456805040930193,1,0.7436916978225698,group3
16.0,39.0,0.0,1.0,3837.0,7,0.12624340224878303,4,0.5094273556843297,0,0.36432924206688727,group3
16.0,40.0,0.0,0.0,5777.0,2,0.5897769260890017,1,0.28100485257082325,4,0.12921822134017497,group3
16.0,41.0,0.0,0.0,7102.0,3,0.5384052580329955,9,0.3914751255799351,0,0.07011961638706933,group3
16.0,42.0,0.0,0.0,10722.0,4,0.307746029672255,8,0.17843118607058708,8,0.513822784257158,group3
16.0,43.0,0.0,0.0,6916.0,0,0.09132532481478092,1,0.3653442639825946,2,0.5433304112026245,group3
16.0,44.0,0.0,0.0,9643.0,0,0.3675140070781756,0,0.3641425943816417,7,0.2683433985401826,group3
16.0,45.0,0.0,0.0,8686.0,1,0.5511878024074225,9,0.1362357301499713,9,0.3125764674426062,group3
16.0,46.0,0.0,0.0,8214.0,5,0.5238369883696316,4,0.4149863717784883,1,0.06117663985188015,group3
16.0,47.0,0.0,0.0,4247.0,1,0.5877821201033622,7,0.3083285524863819,6,0.10388932741025589,group3
16.0,48.0,0.0,1.0,5980.0,7,0.4389301523356683,5,0.36532853329492765,5,0.1957413143694041,group3
16.0,49.0,0.0,2.0,5910.0,8,0.4416409419646539,1,0.36708961218397623,4,0.1912694458513697,group3
17.0,0.0,0.0,2.0,2567.0,9,0.12341976939451607,1,0.5186238935843892,7,0.35795633702109475,group3
17.0,1.0,0.0,1.0,1507.0,7,0.319960630282036,3,0.5400511267325864,9,0.13998824298537765,group3
17.0,2.0,0.0,0.0,1404.0,7,0.4533341355449254,9,0.04286497608715477,2,0.5038008883679199,group3
17.0,3.0,0.0,0.0,1565.0,8,0.6811496200252168,1,0.22886584138558486,6,0.08998453858919817,group3
17.0,4.0,0.0,0.0,988.0,8,0.6350683133566652,0,0.129619662725615,0,0.23531202391771974,group3
17.0,5.0,0.0,2.0,2371.0,9,0.0791300049639535,2,0.46029315144368915,9,0.46057684359235734,group3
17.0,6.0,0.0,1.0,1193.0,5,0.4618641897300245,6,0.528002817741022,9,0.010132992528953425,group3
17.0,7.0,0.0,2.0,1925.0,1,0.4490056605753812,3,0.2992188207977863,0,0.25177551862683245,group3
17.0,8.0,0.0,0.0,1621.0,3,0.4462762293822576,2,0.14314447052819257,3,0.41057930008954985,group3
17.0,9.0,0.0,2.0,1988.0,8,0.28898516876407676,3,0.2538244292345802,5,0.45719040200134303,group3
17.0,10.0,0.0,2.0,3679.0,0,0.5941812818027901,5,0.12038436104720136,1,0.2854343571500087,group3
17.0,11.0,0.0,2.0,2439.0,1,0.2681657307484935,2,0.5213597465919461,5,0.21047452265956046,group3
17.0,12.0,0.0,0.0,2270.0,5,0.3008031005772733,0,0.41321170404163454,8,0.2859851953810922,group3
17.0,13.0,0.0,1.0,1762.0,9,0.4225680774564573,5,0.5218952744838317,1,0.055536648059711,group3
17.0,14.0,0.0,1.0,1621.0,9,0.07287232157719885,8,0.4793037460740151,1,0.44782393234878604,group3
17.0,15.0,0.0,1.0,1345.0,6,0.06611286959938517,7,0.4365415501032011,2,0.49734558029741366,group3
17.0,16.0,0.0,0.0,2313.0,9,0.3812729338316718,3,0.3299601236597579,8,0.2887669425085702,group3
17.0,17.0,0.0,2.0,1283.0,0,0.5328029841141161,5,0.20180606797252393,2,0.26539094791336004,group3
17.0,18.0,0.0,0.0,2717.0,5,0.5879354092952259,4,0.13441256042490424,4,0.2776520302798698,group3
17.0,19.0,0.0,2.0,1346.0,0,0.30250625394399233,7,0.16460714046860683,3,0.5328866055874008,group3
17.0,20.0,0.0,1.0,2778.0,6,0.17892865945180353,8,0.640782254522587,1,0.18028908602560953,group3
17.0,21.0,0.0,0.0,2698.0,3,0.01302372331835442,0,0.5364235100216971,2,0.45055276665994837,group3
17.0,22.0,0.0,1.0,1493.0,4,0.009724426807673334,8,0.5638416637299754,6,0.42643390946235127,group3
17.0,23.0,0.0,0.0,1020.0,4,0.4375373403760542,4,0.4256769087894998,2,0.136785750834446,group3
17.0,24.0,0.0,1.0,881.0,7,0.0797401262644269,0,0.5728542451745722,3,0.3474056285610007,group3
17.0,25.0,0.0,0.0,1153.0,9,0.6054712291097247,5,0.12283659091616606,9,0.27169217997410916,group3
17.0,26.0,0.0,1.0,2711.0,4,0.15297207456964074,9,0.6424696701977256,3,0.20455825523263363,group3
17.0,27.0,0.0,1.0,1397.0,7,0.28650468475215796,1,0.572437046181603,1,0.141058269066239,group3
17.0,28.0,0.0,0.0,2094.0,2,0.6364870179239539,4,0.33517876074476716,1,0.028334221331278994,group3
17.0,29.0,0.0,1.0,3997.0,6,0.1978002310178224,9,0.5007265050026165,6,0.30147326397956103,group3
17.0,30.0,0.0,1.0,1924.0,6,0.6732287910158967,7,0.19666287128767554,0,0.13010833769642768,group3
17.0,31.0,0.0,2.0,1868.0,5,0.4643335492905158,8,0.14815914660121848,7,0.3875073041082657,group3
17.0,32.0,0.0,1.0,1046.0,5,0.04380013480141174,5,0.6582817949230162,8,0.29791807027557204,group3
17.0,33.0,0.0,1.0,2063.0,2,0.16151006007075047,5,0.4053324826082737,4,0.4331574573209758,group3
17.0,34.0,0.0,2.0,893.0,2,0.05132089422429428,5,0.065485815215408,3,0.8831932905602977,group3
17.0,35.0,0.0,1.0,3070.0,5,0.14374434213597198,3,0.42432568908834944,3,0.4319299687756786,group3
17.0,36.0,0.0,2.0,2634.0,3,0.238977636124196,6,0.22381756347749623,3,0.5372048003983076,group3
17.0,37.0,0.0,1.0,3459.0,6,0.261596198581974,2,0.3332748708137325,0,0.40512893060429334,group3
17.0,38.0,0.0,2.0,1668.0,5,0.2837707610242525,4,0.2991816328700211,7,0.4170476061057263,group3
17.0,39.0,0.0,0.0,716.0,2,0.4352651517893201,8,0.06299196725357792,4,0.501742880957102,group3
17.0,40.0,0.0,1.0,1423.0,6,0.12142238423221749,1,0.2239028199844469,0,0.6546747957833357,group3
17.0,41.0,0.0,0.0,1522.0,2,0.5027719068360654,1,0.2190171176194853,4,0.27821097554444946,group3
17.0,42.0,0.0,1.0,2626.0,1,0.622972012927311,6,0.3731740750571447,2,0.003853912015544357,group3
17.0,43.0,0.0,1.0,2042.0,6,0.19716439617459572,7,0.5296793394527064,7,0.27315626437269785,group3
17.0,44.0,0.0,0.0,1903.0,8,0.36266108823152693,3,0.3395749602889041,9,0.297763951479569,group3
17.0,45.0,0.0,1.0,2684.0,6,0.295970826521805,8,0.3444859529121474,9,0.3595432205660476,group3
17.0,46.0,0.0,0.0,748.0,2,0.05251693477536684,2,0.5480216668481562,0,0.39946139837647693,group3
17.0,47.0,0.0,0.0,2420.0,4,0.3838313455691977,6,0.32079876423744946,7,0.2953698901933528,group3
17.0,48.0,0.0,1.0,1916.0,1,0.40246868599026736,3,0.33110345450270334,8,0.2664278595070293,group3
17.0,49.0,0.0,1.0,1785.0,6,0.3175137617967518,6,0.4913684115951118,4,0.1911178266081364,group3
18.0,0.0,0.0,2.0,2092.0,0,0.2000104746488673,4,0.5941630106607223,7,0.2058265146904104,group3
18.0,1.0,0.0,2.0,1864.0,4,0.13144577989775985,8,0.11661461783499913,8,0.751939602267241,group3
18.0,2.0,0.0,1.0,1755.0,3,0.3985836754503401,8,0.42725370536330504,7,0.17416261918635478,group3
18.0,3.0,0.0,1.0,1436.0,5,0.38256068463047904,8,0.3748804665717803,1,0.24255884879774064,group3
18.0,4.0,0.0,2.0,3495.0,6,0.34000783628368747,6,0.4270080427887389,8,0.23298412092757378,group3
18.0,5.0,0.0,0.0,3232.0,8,0.44447680235922804,0,0.09212566351104304,8,0.4633975341297289,group3
18.0,6.0,0.0,2.0,2435.0,3,0.1454732114242205,6,0.5057379747204276,6,0.3487888138553519,group3
18.0,7.0,0.0,1.0,1147.0,7,0.15685672206080806,9,0.651363947099217,1,0.19177933083997484,group3
18.0,8.0,0.0,1.0,1466.0,2,0.10605221658206863,9,0.5836561956188648,8,0.3102915877990664,group3
18.0,9.0,0.0,1.0,2555.0,5,0.3542734175090484,1,0.5014769877754236,6,0.14424959471552812,group3
18.0,10.0,0.0,2.0,1148.0,1,0.048179994041617026,0,0.4132850655146607,9,0.5385349404437224,group3
18.0,11.0,0.0,0.0,3251.0,6,0.41132641325032043,2,0.03984055098429637,3,0.5488330357653831,group3
18.0,12.0,0.0,0.0,1378.0,5,0.2987665493799327,2,0.3078435238388903,2,0.39338992678117685,group3
18.0,13.0,0.0,2.0,2339.0,4,0.47848953536662203,9,0.19810607868614474,9,0.32340438594723325,group3
18.0,14.0,0.0,2.0,1464.0,8,0.3330197931059806,7,0.2597190614918721,7,0.4072611454021472,group3
18.0,15.0,0.0,2.0,1141.0,5,0.30036457765712915,5,0.3386813711287548,5,0.360954051214116,group3
18.0,16.0,0.0,1.0,1314.0,3,0.8266601864484469,4,0.0896424547995095,0,0.08369735875204366,group3
18.0,17.0,0.0,2.0,2648.0,2,0.3388789586345345,6,0.19145058617602764,1,0.4696704551894379,group3
18.0,18.0,0.0,1.0,2400.0,5,0.2972556666203268,7,0.6336597980309746,2,0.06908453534869859,group3
18.0,19.0,0.0,0.0,985.0,8,0.3518656403706896,1,0.4221242079283563,6,0.226010151700954,group3
18.0,20.0,0.0,2.0,1828.0,8,0.20380509635876481,5,0.3257000239553266,8,0.4704948796859085,group3
18.0,21.0,0.0,1.0,2546.0,3,0.045741732948786376,8,0.9056605506326364,0,0.048597716418577235,group3
18.0,22.0,0.0,0.0,3268.0,5,0.5437299958953737,1,0.2180184802118742,8,0.23825152389275217,group3
18.0,23.0,0.0,0.0,1787.0,8,0.5821037911445818,3,0.2849063978141968,7,0.13298981104122157,group3
18.0,24.0,0.0,0.0,1487.0,9,0.5722040291267247,9,0.014342847182721254,7,0.41345312369055404,group3
18.0,25.0,0.0,0.0,2564.0,8,0.25948219346394463,0,0.41032993160069847,9,0.33018787493535684,group3
18.0,26.0,0.0,1.0,1581.0,3,0.393540617048041,8,0.2939369735849217,3,0.3125224093670373,group3
18.0,27.0,0.0,0.0,5823.0,9,0.05148564120984666,0,0.30707363576261826,4,0.6414407230275351,group3
18.0,28.0,0.0,1.0,1098.0,0,0.2957562325451323,3,0.3233723116825412,9,0.3808714557723266,group3
18.0,29.0,0.0,0.0,2626.0,4,0.7813929078344268,1,0.15078852025458397,6,0.06781857191098915,group3
18.0,30.0,0.0,1.0,1797.0,9,0.03086638865680775,3,0.6701366771453957,8,0.29899693419779655,group3
18.0,31.0,0.0,2.0,2236.0,0,0.4271792496403429,4,0.45231165195225714,6,0.12050909840739998,group3
18.0,32.0,0.0,1.0,1587.0,1,0.21673626229014112,3,0.3825034119184821,2,0.40076032579137677,group3
18.0,33.0,0.0,1.0,1778.0,0,0.5687906716769038,9,0.21924074182882564,3,0.21196858649427056,group3
18.0,34.0,0.0,2.0,648.0,2,0.4267422279658406,1,0.2680327272728488,7,0.3052250447613105,group3
18.0,35.0,0.0,2.0,995.0,0,0.2869907198258722,0,0.6636162980988295,9,0.04939298207529829,group3
18.0,36.0,0.0,1.0,1608.0,5,0.24367282676335364,9,0.5528222736633959,3,0.2035048995732504,group3
18.0,37.0,0.0,0.0,2264.0,7,0.3833096805703349,8,0.12070450430075756,2,0.4959858151289076,group3
18.0,38.0,0.0,1.0,1611.0,3,0.36647511648578973,4,0.3629709493550638,3,0.2705539341591464,group3
18.0,39.0,0.0,2.0,2746.0,1,0.1505012199949808,0,0.3675445952615643,4,0.4819541847434548,group3
18.0,40.0,0.0,0.0,3050.0,6,0.20671972630479454,6,0.2735203994773309,3,0.5197598742178745,group3
18.0,41.0,0.0,2.0,1198.0,8,0.35502940871513816,6,0.377906152728684,7,0.26706443855617784,group3
18.0,42.0,0.0,1.0,1990.0,1,0.1681045867642271,6,0.4134863445665116,4,0.4184090686692613,group3
18.0,43.0,0.0,2.0,3914.0,3,0.44430399225882544,6,0.2841047426772558,9,0.27159126506391884,group3
18.0,44.0,0.0,0.0,2994.0,9,0.11697804594665072,3,0.11025902152746102,3,0.7727629325258882,group3
18.0,45.0,0.0,2.0,1566.0,2,0.44571624575849544,0,0.3731917952477816,1,0.18109195899372288,group3
18.0,46.0,0.0,1.0,1180.0,0,0.05986653394053806,6,0.15811048675536915,1,0.7820229793040928,group3
18.0,47.0,0.0,1.0,1723.0,2,0.4269492640666902,4,0.4598881585634997,0,0.11316257736981009,group3
18.0,48.0,0.0,2.0,1356.0,2,0.39929651782495856,3,0.0355707761352582,5,0.5651327060397833,group3
18.0,49.0,0.0,1.0,1165.0,5,0.3748172316296116,8,0.3593371667363826,3,0.2658456016340059,group3
19.0,0.0,0.0,1.0,4207.0,5,0.5531165345585568,5,0.07207896593953073,9,0.3748044995019125,group3
19.0,1.0,0.0,0.0,2366.0,6,0.35579889983082785,8,0.1812182931693318,1,0.46298280699984035,group3
19.0,2.0,0.0,0.0,1561.0,8,0.40760130417142804,9,0.1943611448663027,2,0.3980375509622692,group3
19.0,3.0,0.0,0.0,1068.0,4,0.5170068463783682,2,0.4779930904873347,8,0.005000063134297158,group3
19.0,4.0,0.0,2.0,1701.0,0,0.37490801989767997,3,0.3773447333885959,9,0.2477472467137241,group3
19.0,5.0,0.0,1.0,1553.0,8,0.3474824567438231,7,0.415441949413248,3,0.23707559384292887,group3
19.0,6.0,0.0,1.0,2149.0,1,0.6191874702951357,6,0.3572491383136984,3,0.023563391391165908,group3
19.0,7.0,0.0,2.0,3726.0,3,0.6920860009905339,1,0.06766972419355702,9,0.24024427481590918,group3
19.0,8.0,0.0,0.0,1187.0,8,0.37722380313129084,8,0.20416589884733854,3,0.4186102980213707,group3
19.0,9.0,0.0,0.0,2162.0,8,0.5417088429507885,2,0.009986107973304029,6,0.4483050490759075,group3
19.0,10.0,0.0,1.0,1187.0,6,0.29995945150859077,3,0.5326209985197612,6,0.16741954997164796,group3
19.0,11.0,0.0,1.0,1068.0,5,0.027249464487737688,8,0.6192402760041644,5,0.35351025950809783,group3
19.0,12.0,0.0,1.0,2257.0,2,0.24971419719066137,9,0.5341082183182589,3,0.21617758449107952,group3
19.0,13.0,0.0,2.0,1624.0,6,0.3967891622003506,0,0.3181066828581224,1,0.2851041549415271,group3
19.0,14.0,0.0,1.0,1630.0,3,0.3514598014183475,8,0.39316335173169525,2,0.2553768468499573,group3
19.0,15.0,0.0,2.0,1649.0,8,0.1523405327147127,7,0.12420734098798117,8,0.7234521262973062,group3
19.0,16.0,0.0,0.0,1954.0,7,0.3416394936917358,5,0.3527610947808761,5,0.3055994115273882,group3
19.0,17.0,0.0,1.0,1925.0,1,0.3546177809044681,7,0.5644983008899084,7,0.08088391820562349,group3
19.0,18.0,0.0,1.0,1237.0,0,0.251402618012938,1,0.4001353465386144,2,0.34846203544844756,group3
19.0,19.0,0.0,0.0,1435.0,8,0.20403295893260748,1,0.3618799207210911,0,0.4340871203463014,group3
19.0,20.0,0.0,0.0,1639.0,1,0.6893807872077078,0,0.030581229015581742,1,0.28003798377671046,group3
19.0,21.0,0.0,1.0,2966.0,2,0.4491175771119622,4,0.0628754196513626,5,0.4880070032366752,group3
19.0,22.0,0.0,0.0,1883.0,6,0.3654526821911026,3,0.399763963354268,5,0.23478335445462942,group3
19.0,23.0,0.0,0.0,1559.0,8,0.5471260491011963,5,0.24572742754750368,7,0.20714652335130004,group3
19.0,24.0,0.0,0.0,2570.0,8,0.3363168754405409,8,0.2660588232626699,8,0.3976243012967892,group3
19.0,25.0,0.0,0.0,1942.0,3,0.5877853734438981,2,0.383595382770087,3,0.028619243786015082,group3
19.0,26.0,0.0,0.0,2466.0,0,0.30833975601103053,5,0.2913258328759755,3,0.40033441111299395,group3
19.0,27.0,0.0,0.0,2775.0,7,0.44225978890600537,2,0.38639676360030056,4,0.17134344749369412,group3
19.0,28.0,0.0,1.0,1599.0,7,0.2668181067870443,9,0.3521126876290274,6,0.38106920558392826,group3
