choice,condition,gaze_0,gaze_1,gaze_2,item_value_0,item_value_1,item_value_2,repeat,rt,subject,trial
1.0,condition_0,0.2328158661946578,0.30460505355519585,0.4625790802501463,9.0,8.0,7.0,0.0,2.262318041396647,42.0,115.0
1.0,condition_0,0.3738020259809057,0.5114350467532158,0.11476292726587843,6.0,7.0,4.0,0.0,3.2845445479603947,42.0,116.0
0.0,condition_0,0.3857148528887544,0.16627314534066612,0.4480120017705794,8.0,9.0,6.0,0.0,2.0158934482485042,42.0,117.0
0.0,condition_0,0.2723028407483312,0.360181103379063,0.3675160558726059,3.0,2.0,3.0,0.0,6.332566086128899,42.0,118.0
2.0,condition_0,0.19984896565769153,0.3625891406380793,0.43756189370422927,6.0,3.0,7.0,0.0,2.4081080702045212,42.0,119.0
2.0,condition_0,0.2995675941539827,0.3290444298668038,0.3713879759792134,5.0,1.0,9.0,0.0,5.023301853230368,42.0,120.0
2.0,condition_0,0.49693696644108787,0.012305665495796026,0.4907573680631162,6.0,1.0,3.0,0.0,0.12262095100441066,42.0,121.0
0.0,condition_0,0.5469009688394502,0.08043417212798015,0.3726648590325697,4.0,2.0,3.0,0.0,1.782226687240458,42.0,122.0
1.0,condition_0,0.2445946453438204,0.39785472970358077,0.35755062495259876,8.0,9.0,2.0,0.0,3.7696817701278174,42.0,123.0
2.0,condition_0,0.20731275276473232,0.43210514964808394,0.3605820975871838,1.0,1.0,2.0,0.0,3.511707703539211,42.0,124.0
2.0,condition_0,0.2675215033510985,0.3648410733284995,0.367637423320402,8.0,4.0,9.0,0.0,2.8062354815987316,42.0,125.0
0.0,condition_0,0.6840975236256939,0.2636248334185035,0.052277642955802596,6.0,3.0,7.0,0.0,2.850236821503968,42.0,126.0
2.0,condition_0,0.51986377818266,0.36806082406237384,0.11207539775496612,6.0,2.0,9.0,0.0,5.088570978370441,42.0,127.0
1.0,condition_0,0.39045357427474864,0.19163337510560344,0.41791305061964795,3.0,9.0,3.0,0.0,2.119122609752958,42.0,128.0
1.0,condition_0,0.10918016011825081,0.45469060514675935,0.43612923473498993,8.0,2.0,5.0,0.0,2.0486820035367588,42.0,129.0
2.0,condition_0,0.445899323707389,0.36131193572154646,0.19278874057106452,2.0,2.0,8.0,0.0,1.832453109092949,42.0,130.0
0.0,condition_0,0.4462780795855871,0.36793223442851636,0.18578968598589654,8.0,2.0,5.0,0.0,4.456471553249932,42.0,131.0
2.0,condition_0,0.04995038338590446,0.46574819879876544,0.4843014178153301,8.0,4.0,6.0,0.0,1.6449647734507962,42.0,132.0
0.0,condition_0,0.367397176719865,0.25313326430851896,0.3794695589716159,9.0,9.0,3.0,0.0,2.0067668079797145,42.0,133.0
1.0,condition_0,0.06468540343226328,0.4060588321355629,0.5292557644321739,4.0,7.0,2.0,0.0,2.581608594036155,42.0,134.0
0.0,condition_0,0.6335965123330275,0.17406138269017188,0.1923421049768006,9.0,8.0,2.0,0.0,2.899409897716188,42.0,135.0
0.0,condition_0,0.4263322250999913,0.10468533326927637,0.46898244163073244,9.0,5.0,3.0,0.0,2.359542650026204,42.0,136.0
2.0,condition_0,0.19349423054330764,0.1705255811230663,0.635980188333626,4.0,8.0,9.0,0.0,1.6428695989797228,42.0,137.0
2.0,condition_0,0.24734059725910082,0.35326858209384293,0.3993908206470563,6.0,5.0,4.0,0.0,6.804768080948083,42.0,138.0
2.0,condition_0,0.49064670680085054,0.168753144053887,0.34060014914526243,4.0,6.0,6.0,0.0,2.2551201213078236,42.0,139.0
1.0,condition_0,0.3955076741129751,0.18592342358811245,0.4185689022989124,4.0,7.0,5.0,0.0,2.261145612218937,42.0,140.0
0.0,condition_0,0.31178475926772964,0.49928372552587774,0.1889315152063927,6.0,5.0,4.0,0.0,2.610090128281657,42.0,141.0
1.0,condition_0,0.034326148880820896,0.6446585176089014,0.3210153335102778,2.0,9.0,5.0,0.0,2.8907675249786324,42.0,142.0
1.0,condition_0,0.3231501846777691,0.386232227373142,0.2906175879490889,5.0,8.0,7.0,0.0,2.0645892926888365,42.0,143.0
2.0,condition_0,0.2536286840388183,0.28641106029510865,0.459960255666073,2.0,1.0,8.0,0.0,1.9567063922807546,42.0,144.0
1.0,condition_0,0.15187155123594015,0.5010984197401198,0.34703002902394003,2.0,7.0,5.0,0.0,1.6639065230465984,42.0,145.0
0.0,condition_0,0.5009018717857043,0.044890713520198,0.45420741469409776,6.0,3.0,4.0,0.0,2.5263816263836145,42.0,146.0
1.0,condition_0,0.18893638304068025,0.554507909681732,0.2565557072775878,2.0,5.0,3.0,0.0,1.333501494151735,42.0,147.0
0.0,condition_0,0.36603189051819685,0.0926085667127837,0.5413595427690194,9.0,9.0,3.0,0.0,2.1986163123335056,42.0,148.0
0.0,condition_0,0.42602199360209125,0.07263783117645053,0.5013401752214582,9.0,1.0,7.0,0.0,3.8272031247323324,42.0,149.0
0.0,condition_0,0.4436839660635584,0.26327127649306836,0.2930447574433731,8.0,4.0,6.0,0.0,0.9894662390229018,42.0,150.0
1.0,condition_0,0.5287190699057913,0.3617242799633864,0.10955665013082232,2.0,7.0,2.0,0.0,2.1880612252767673,42.0,151.0
0.0,condition_0,0.34694824336297314,0.4102627130750514,0.24278904356197545,9.0,5.0,5.0,0.0,2.7391460827481557,42.0,152.0
0.0,condition_0,0.2697496392703394,0.54186912602352,0.18838123470614054,8.0,1.0,7.0,0.0,1.5456081540284197,42.0,153.0
1.0,condition_0,0.2208623184116408,0.36617190053451926,0.4129657810538399,3.0,8.0,3.0,0.0,2.752713540439967,42.0,154.0
2.0,condition_0,0.11616677172339407,0.29810885215519284,0.585724376121413,8.0,8.0,7.0,0.0,3.2623843185016197,42.0,155.0
0.0,condition_0,0.35891455134359423,0.3792713733019988,0.26181407535440687,6.0,6.0,5.0,0.0,4.566839103260793,42.0,156.0
0.0,condition_0,0.4762867781433918,0.27574691438824533,0.2479663074683629,9.0,8.0,7.0,0.0,2.7605229646953084,42.0,157.0
1.0,condition_0,0.37864814027748966,0.2327310540456293,0.38862080567688106,7.0,1.0,4.0,0.0,5.728185476823365,42.0,158.0
2.0,condition_0,0.036190745238160106,0.4792830402948719,0.48452621446696786,5.0,1.0,5.0,0.0,3.4388122326029715,42.0,159.0
0.0,condition_0,0.13254147138268985,0.3375861338489934,0.5298723947683168,7.0,5.0,5.0,0.0,2.83153324030319,42.0,160.0
1.0,condition_0,0.2552555024599449,0.28200748776968104,0.4627370097703741,3.0,8.0,5.0,0.0,2.2942648796519514,42.0,161.0
0.0,condition_0,0.6169273421749194,0.11015483906565912,0.2729178187594216,8.0,2.0,9.0,0.0,4.378638217333657,42.0,162.0
2.0,condition_0,0.28444779781111995,0.5104787839817633,0.2050734182071166,6.0,7.0,9.0,0.0,2.654542116705642,42.0,163.0
0.0,condition_0,0.3122338306467736,0.42501043103255043,0.26275573832067595,8.0,3.0,2.0,0.0,2.3610615083403776,42.0,164.0
0.0,condition_0,0.3021999549603085,0.5585970981345684,0.1392029469051231,8.0,3.0,2.0,0.0,2.3691588718573695,42.0,165.0
1.0,condition_0,0.6291222294602886,0.026780616139362307,0.3440971544003491,3.0,8.0,5.0,0.0,3.2411423831102772,42.0,166.0
1.0,condition_0,0.3537994536746809,0.2694030766828779,0.3767974696424412,5.0,8.0,1.0,0.0,2.7486974888530904,42.0,167.0
0.0,condition_0,0.3260247842258278,0.22928164052936562,0.4446935752448065,9.0,6.0,5.0,0.0,1.972324738787615,42.0,168.0
2.0,condition_0,0.4363057193858048,0.09949272069495066,0.46420155991924456,4.0,6.0,7.0,0.0,2.4329977683432005,42.0,169.0
1.0,condition_0,0.5824832214732704,0.3518451975521611,0.06567158097456845,3.0,6.0,6.0,0.0,3.049422005699236,42.0,170.0
0.0,condition_0,0.3671713616534246,0.1945882591128462,0.43824037923372916,7.0,1.0,1.0,0.0,2.310846852443595,42.0,171.0
2.0,condition_0,0.922803781797838,0.0737516122123313,0.0034446059898308222,1.0,4.0,8.0,0.0,2.0743993109453225,42.0,172.0
2.0,condition_0,0.15356245861489742,0.3400630254013177,0.5063745159837848,3.0,4.0,8.0,0.0,2.9248314925313106,42.0,173.0
2.0,condition_0,0.11416156670603377,0.44044372024073664,0.4453947130532297,4.0,8.0,8.0,0.0,2.2564903710582374,42.0,174.0
2.0,condition_0,0.4545274169193912,0.18281979903077092,0.36265278404983775,5.0,5.0,2.0,0.0,0.7012926134695864,42.0,175.0
1.0,condition_0,0.18435668248528306,0.2559798108704954,0.5596635066442216,9.0,9.0,7.0,0.0,1.8241595805452793,42.0,176.0
0.0,condition_0,0.5434769298084181,0.1155715261717441,0.3409515440198378,8.0,9.0,9.0,0.0,2.9397728390085853,42.0,177.0
2.0,condition_0,0.4847083674511596,0.08449522777504384,0.43079640477379655,5.0,8.0,8.0,0.0,2.1233640188667215,42.0,178.0
2.0,condition_0,0.2842856358035876,0.2425634450812616,0.4731509191151507,2.0,3.0,4.0,0.0,2.5744903392404908,42.0,179.0
2.0,condition_0,0.13796923172251055,0.2659284614350844,0.5961023068424051,1.0,4.0,9.0,0.0,3.026326714252583,42.0,180.0
2.0,condition_0,0.2908778281466902,0.32110390673694333,0.3880182651163664,6.0,5.0,9.0,0.0,2.505623794285772,42.0,181.0
1.0,condition_0,0.0764465923935824,0.41464578435491184,0.5089076232515058,3.0,3.0,1.0,0.0,1.5861729399972053,42.0,182.0
2.0,condition_0,0.31822776189340246,0.34901913249257355,0.33275310561402405,2.0,6.0,6.0,0.0,5.678057967333961,42.0,183.0
2.0,condition_0,0.25679012963656134,0.3153055753139991,0.4279042950494394,4.0,6.0,9.0,0.0,1.6817338422529258,42.0,184.0
1.0,condition_0,0.5661020046428542,0.397055327459357,0.03684266789778875,5.0,7.0,8.0,0.0,2.594747638602007,42.0,185.0
2.0,condition_0,0.6302623393522969,0.1372952465543498,0.23244241409335334,3.0,1.0,4.0,0.0,4.653023544912512,42.0,186.0
0.0,condition_0,0.36512345733917145,0.34124685413319417,0.2936296885276343,9.0,6.0,2.0,0.0,1.4367783925007844,42.0,187.0
2.0,condition_0,0.12750974564680104,0.3105294528699239,0.5619608014832751,7.0,6.0,7.0,0.0,2.9516576294710353,42.0,188.0
1.0,condition_0,0.09924195351723775,0.03222373208083235,0.8685343144019299,1.0,7.0,1.0,0.0,3.8405815497650555,42.0,189.0
2.0,condition_0,0.38324576672758576,0.20523041764929062,0.41152381562312357,6.0,1.0,6.0,0.0,4.111197987355234,42.0,190.0
1.0,condition_0,0.034764826274605184,0.5044572389821342,0.4607779347432606,6.0,5.0,1.0,0.0,2.7531289975653355,42.0,191.0
2.0,condition_0,0.09490138951074753,0.08299770565088072,0.8221009048383718,7.0,9.0,9.0,0.0,1.9871252170835294,42.0,192.0
0.0,condition_0,0.5166291078121826,0.15838621470234343,0.3249846774854739,7.0,4.0,3.0,0.0,2.6330518604146795,42.0,193.0
1.0,condition_0,0.5443754172695082,0.4221689945382782,0.03345558819221354,2.0,8.0,6.0,0.0,2.2664321549699187,42.0,194.0
1.0,condition_0,0.307721648626497,0.5021125625661205,0.1901657888073826,8.0,7.0,5.0,0.0,3.155856198709721,42.0,195.0
2.0,condition_0,0.4342152774142838,0.18200081859799774,0.38378390398771844,2.0,1.0,7.0,0.0,2.2918472534992973,42.0,196.0
2.0,condition_0,0.33748224676595523,0.5555643481600678,0.10695340507397702,2.0,3.0,7.0,0.0,3.1024042483159127,42.0,197.0
1.0,condition_0,0.43779532868100796,0.3752683124897744,0.18693635882921764,5.0,7.0,6.0,0.0,1.209399122324933,42.0,198.0
0.0,condition_0,0.23231240545643506,0.3005816101754849,0.46710598436808004,9.0,8.0,5.0,0.0,3.0166089637180824,42.0,199.0
0.0,condition_0,0.38765631246644006,0.3832758051194293,0.22906788241413067,9.0,2.0,1.0,0.0,1.1238441517167577,43.0,0.0
0.0,condition_0,0.5118794076696507,0.032542227241418566,0.4555783650889308,9.0,7.0,1.0,0.0,0.665403838003367,43.0,1.0
1.0,condition_0,0.2492324344021173,0.3123671696370732,0.4384003959608095,5.0,6.0,1.0,0.0,1.8707973647832983,43.0,2.0
1.0,condition_0,0.15799630781382923,0.21728189525627403,0.6247217969298967,2.0,8.0,5.0,0.0,1.9809347872323726,43.0,3.0
1.0,condition_0,0.3385859848119659,0.3858320550446028,0.2755819601434314,4.0,7.0,6.0,0.0,1.7074120161501336,43.0,4.0
0.0,condition_0,0.5161511750900039,0.31822091759449533,0.16562790731550076,5.0,5.0,3.0,0.0,2.048661619715541,43.0,5.0
1.0,condition_0,0.14844338788534922,0.6170930699064436,0.2344635422082072,6.0,6.0,4.0,0.0,1.3860547901518898,43.0,6.0
0.0,condition_0,0.21952708676477872,0.6375094880131839,0.1429634252220374,8.0,6.0,6.0,0.0,1.5213610858722564,43.0,7.0
2.0,condition_0,0.601470532180157,0.3117822753133484,0.08674719250649454,2.0,2.0,8.0,0.0,1.4170595992372097,43.0,8.0
2.0,condition_0,0.47610349195501406,0.0840038574125581,0.4398926506324278,3.0,9.0,7.0,0.0,1.4837460145923045,43.0,9.0
0.0,condition_0,0.4735431306803686,0.06505869790413234,0.46139817141549916,6.0,6.0,2.0,0.0,0.9867254598994543,43.0,10.0
1.0,condition_0,0.3631026714381424,0.3011039398792676,0.33579338868259007,7.0,8.0,2.0,0.0,1.1803416557975348,43.0,11.0
2.0,condition_0,0.6520462936707009,0.2481696230581732,0.09978408327112603,2.0,7.0,9.0,0.0,1.3513194217307247,43.0,12.0
2.0,condition_0,0.060962983527487156,0.5130480787386469,0.4259889377338659,6.0,1.0,7.0,0.0,0.778098988593007,43.0,13.0
0.0,condition_0,0.5904500241565573,0.01694300351276306,0.3926069723306796,1.0,3.0,1.0,0.0,1.0406827185394314,43.0,14.0
1.0,condition_0,0.20538622524388944,0.6367138147489431,0.15789996000716758,2.0,7.0,8.0,0.0,0.8803123268421026,43.0,15.0
1.0,condition_0,0.42158007011560983,0.5476135979461618,0.030806331938228362,5.0,9.0,4.0,0.0,0.869213547847529,43.0,16.0
1.0,condition_0,0.18269288971251504,0.3646024648310636,0.45270464545642136,7.0,8.0,5.0,0.0,0.7051925417843568,43.0,17.0
1.0,condition_0,0.4706232583171942,0.5058771007992792,0.02349964088352654,2.0,3.0,7.0,0.0,2.2006159306380746,43.0,18.0
1.0,condition_0,0.4188414490812607,0.12526353869463788,0.45589501222410145,5.0,9.0,6.0,0.0,1.6356628979707373,43.0,19.0
0.0,condition_0,0.37751076529758654,0.22748277569512335,0.39500645900729014,7.0,5.0,6.0,0.0,1.360566577813894,43.0,20.0
0.0,condition_0,0.3829070954211492,0.5860352711556529,0.03105763342319783,7.0,3.0,4.0,0.0,1.0052613526295768,43.0,21.0
0.0,condition_0,0.3657147154557306,0.3380251739354534,0.2962601106088159,9.0,2.0,2.0,0.0,0.5818120191431468,43.0,22.0
0.0,condition_0,0.2958582164806316,0.5779919213585734,0.12614986216079496,9.0,5.0,3.0,0.0,1.4258423569488667,43.0,23.0
0.0,condition_0,0.49188023388994845,0.03370456789027552,0.474415198219776,5.0,5.0,4.0,0.0,2.2621045204250803,43.0,24.0
0.0,condition_0,0.39198032408575234,0.3126241065189414,0.2953955693953063,7.0,7.0,5.0,0.0,2.148566689239285,43.0,25.0
0.0,condition_0,0.5806860925385097,0.10758107843367963,0.3117328290278107,8.0,3.0,8.0,0.0,0.9497330946394023,43.0,26.0
2.0,condition_0,0.4016266854996606,0.24258427107633293,0.3557890434240064,3.0,6.0,9.0,0.0,0.9303884681857624,43.0,27.0
2.0,condition_0,0.3897887915436749,0.19367752736341942,0.4165336810929057,5.0,6.0,7.0,0.0,1.5612719346739243,43.0,28.0
0.0,condition_0,0.47088555521796377,0.17416939329619036,0.3549450514858459,2.0,3.0,9.0,0.0,3.026367505623171,43.0,29.0
1.0,condition_0,0.7071572782803321,0.1254570859595888,0.16738563576007912,1.0,3.0,2.0,0.0,1.4377879391955914,43.0,30.0
1.0,condition_0,0.14812446229251006,0.45849229555509696,0.39338324215239306,7.0,9.0,7.0,0.0,1.2283022010006428,43.0,31.0
2.0,condition_0,0.4762362468373627,0.10210422604280885,0.42165952711982835,3.0,2.0,6.0,0.0,1.3734173346207859,43.0,32.0
1.0,condition_0,0.639019953952311,0.3372238093960688,0.023756236651620105,1.0,7.0,3.0,0.0,1.0773813692756649,43.0,33.0
1.0,condition_0,0.1958169148979515,0.3274724658467933,0.4767106192552553,6.0,9.0,7.0,0.0,1.0124705497698732,43.0,34.0
1.0,condition_0,0.48906603747662114,0.4164094190247506,0.09452454349862825,4.0,9.0,8.0,0.0,0.8635379967415673,43.0,35.0
2.0,condition_0,0.36154686569790856,0.41890389383737103,0.2195492404647205,6.0,9.0,4.0,0.0,3.067301740209406,43.0,36.0
1.0,condition_0,0.07815631183655859,0.7156366675487233,0.20620702061471802,1.0,7.0,6.0,0.0,1.0566481822544853,43.0,37.0
1.0,condition_0,0.020047880610026172,0.5511177439523435,0.42883437543763037,9.0,9.0,5.0,0.0,0.7984250162344966,43.0,38.0
2.0,condition_0,0.12129567000089589,0.5207322660590796,0.3579720639400245,1.0,2.0,4.0,0.0,0.790472326856199,43.0,39.0
2.0,condition_0,0.38148472346836293,0.5346862548149314,0.08382902171670567,6.0,5.0,8.0,0.0,1.5161828823245205,43.0,40.0
2.0,condition_0,0.1311139460508061,0.14833400052393167,0.7205520534252623,3.0,2.0,2.0,0.0,1.3736409145767283,43.0,41.0
0.0,condition_0,0.42066122950103846,0.3751521201472597,0.20418665035170194,6.0,8.0,8.0,0.0,1.8395706091540216,43.0,42.0
1.0,condition_0,0.5399305833590735,0.4346724203246045,0.02539699631632203,2.0,8.0,4.0,0.0,0.7956531433238273,43.0,43.0
0.0,condition_0,0.44701838738393496,0.3015820806234426,0.2513995319926224,8.0,6.0,6.0,0.0,0.8315704534974192,43.0,44.0
1.0,condition_0,0.4623058033385338,0.31284980795433176,0.22484438870713436,5.0,8.0,5.0,0.0,1.2849258961683283,43.0,45.0
0.0,condition_0,0.8411709172164513,0.05048290018356069,0.108346182599988,8.0,3.0,7.0,0.0,0.8268548897151837,43.0,46.0
2.0,condition_0,0.26465752192516784,0.057923845165233016,0.6774186329095991,8.0,4.0,7.0,0.0,0.7698465322234272,43.0,47.0
1.0,condition_0,0.11105778382004214,0.44973497016721214,0.4392072460127457,1.0,1.0,1.0,0.0,1.498941094770358,43.0,48.0
0.0,condition_0,0.35693409802142956,0.3858741648506886,0.2571917371278818,9.0,4.0,5.0,0.0,1.0631470054261505,43.0,49.0
2.0,condition_0,0.09676266697613829,0.40579472562119107,0.49744260740267066,2.0,1.0,1.0,0.0,1.644304494027718,43.0,50.0
0.0,condition_0,0.48829627340545045,0.17545799900688624,0.3362457275876632,9.0,1.0,8.0,0.0,1.066429967068464,43.0,51.0
1.0,condition_0,0.6171248208439502,0.33847124875028894,0.04440393040576106,5.0,9.0,3.0,0.0,1.170038093631789,43.0,52.0
2.0,condition_0,0.2455941344863583,0.0881783076997114,0.6662275578139303,3.0,2.0,3.0,0.0,0.7920756751630245,43.0,53.0
0.0,condition_0,0.334410955774437,0.2271537467630472,0.43843529746251586,9.0,3.0,2.0,0.0,0.909125541700545,43.0,54.0
1.0,condition_0,0.26534766524648395,0.16825538005062565,0.5663969547028904,3.0,6.0,2.0,0.0,1.4331210239569838,43.0,55.0
1.0,condition_0,0.21277467985982165,0.10596336797927208,0.6812619521609062,4.0,9.0,2.0,0.0,0.9110033785106749,43.0,56.0
1.0,condition_0,0.4411144340931335,0.22529053557429535,0.33359503033257115,3.0,7.0,1.0,0.0,1.0653540327720084,43.0,57.0
1.0,condition_0,0.14298412399479513,0.1473084795051361,0.7097073965000688,4.0,9.0,5.0,0.0,2.064304227618725,43.0,58.0
1.0,condition_0,0.43166953910319955,0.25946123902489243,0.308869221871908,3.0,4.0,1.0,0.0,1.6898902227329344,43.0,59.0
2.0,condition_0,0.37197379887089765,0.5010198481895595,0.12700635293954282,4.0,1.0,8.0,0.0,0.9463570806827459,43.0,60.0
2.0,condition_0,0.1867762063362617,0.4103929260170203,0.402830867646718,1.0,2.0,1.0,0.0,1.1044649224769607,43.0,61.0
2.0,condition_0,0.0027928744725954882,0.454362807405782,0.5428443181216226,4.0,2.0,8.0,0.0,0.9177920931497805,43.0,62.0
2.0,condition_0,0.02706951654237975,0.2819186154714117,0.6910118679862084,4.0,3.0,6.0,0.0,1.0710538928112519,43.0,63.0
2.0,condition_0,0.46516490593205445,0.4785795954016053,0.056255498666340234,4.0,2.0,9.0,0.0,0.5212352544395626,43.0,64.0
0.0,condition_0,0.7538445179380987,0.08700327761840466,0.1591522044434967,7.0,3.0,2.0,0.0,0.707522535891235,43.0,65.0
1.0,condition_0,0.12891231312423324,0.30714941797614187,0.5639382688996248,6.0,8.0,5.0,0.0,1.0022257689830538,43.0,66.0
0.0,condition_0,0.7279193964574818,0.10470892510870981,0.16737167843380837,5.0,5.0,3.0,0.0,1.23761866980188,43.0,67.0
0.0,condition_0,0.6571416368645361,0.20785723190658634,0.13500113122887755,5.0,5.0,6.0,0.0,1.355350102850541,43.0,68.0
1.0,condition_0,0.2780636491646834,0.33603373024250643,0.3859026205928102,1.0,9.0,5.0,0.0,0.8936608211392975,43.0,69.0
1.0,condition_0,0.02972777060511483,0.7671886292532183,0.20308360014166693,8.0,7.0,8.0,0.0,1.0071523852564952,43.0,70.0
1.0,condition_0,0.1438593915870216,0.3845956347116709,0.47154497370130755,4.0,6.0,4.0,0.0,1.2500074754832933,43.0,71.0
1.0,condition_0,0.38058896156731153,0.19564681060878758,0.42376422782390094,6.0,9.0,1.0,0.0,0.7768251302465637,43.0,72.0
1.0,condition_0,0.301191469961533,0.22952163937964204,0.4692868906588249,1.0,6.0,4.0,0.0,1.6245888724612212,43.0,73.0
2.0,condition_0,0.27597404560589067,0.21680062704394423,0.507225327350165,6.0,5.0,5.0,0.0,2.6774990951772657,43.0,74.0
1.0,condition_0,0.4935206131260372,0.4730571347684156,0.03342225210554728,3.0,3.0,1.0,0.0,1.3627358774339526,43.0,75.0
0.0,condition_0,0.6990009731472016,0.15623616090393858,0.14476286594885984,9.0,7.0,1.0,0.0,1.4595047858741332,43.0,76.0
2.0,condition_0,0.33405392136993917,0.35829381532141075,0.30765226330865,2.0,4.0,7.0,0.0,1.4638230407505917,43.0,77.0
1.0,condition_0,0.6149222688628619,0.21480815803942124,0.17026957309771684,4.0,3.0,6.0,0.0,1.8664987721020847,43.0,78.0
2.0,condition_0,0.0644079082581703,0.20963007866982603,0.7259620130720036,3.0,9.0,7.0,0.0,0.6786019274344129,43.0,79.0
2.0,condition_0,0.2954529932747229,0.1132154550593451,0.591331551665932,9.0,6.0,7.0,0.0,1.5845620035511108,43.0,80.0
1.0,condition_0,0.47844807864282896,0.46702972053443476,0.05452220082273623,8.0,9.0,1.0,0.0,1.0174405160699744,43.0,81.0
1.0,condition_0,0.4769663241324171,0.29946822220304725,0.22356545366453567,6.0,9.0,1.0,0.0,2.026353474157526,43.0,82.0
2.0,condition_0,0.3281724971941968,0.23570675922736806,0.4361207435784352,7.0,2.0,8.0,0.0,0.942101002659213,43.0,83.0
2.0,condition_0,0.2787014730982221,0.015056171761669198,0.7062423551401088,2.0,1.0,6.0,0.0,0.9336218740945199,43.0,84.0
2.0,condition_0,0.37987188646708536,0.35530793191648824,0.2648201816164264,5.0,4.0,8.0,0.0,0.5717036869935361,43.0,85.0
2.0,condition_0,0.3096832274097476,0.07650356457699385,0.6138132080132586,4.0,3.0,9.0,0.0,0.9699927635625977,43.0,86.0
2.0,condition_0,0.1542599868874348,0.3419217696238729,0.5038182434886923,7.0,3.0,5.0,0.0,1.6962984037512876,43.0,87.0
1.0,condition_0,0.17965830476338596,0.2643208032775282,0.5560208919590858,2.0,4.0,1.0,0.0,0.5739454262774122,43.0,88.0
1.0,condition_0,0.3842146731709625,0.15589675904601452,0.459888567783023,7.0,7.0,4.0,0.0,1.5127632343165396,43.0,89.0
0.0,condition_0,0.3530408016062744,0.30152429594241875,0.3454349024513069,8.0,6.0,5.0,0.0,1.2107211290074607,43.0,90.0
1.0,condition_0,0.20867351895572323,0.433012776881536,0.35831370416274083,2.0,3.0,3.0,0.0,1.7218342761863026,43.0,91.0
1.0,condition_0,0.11053079964298752,0.3470058174537113,0.5424633829033012,1.0,2.0,1.0,0.0,1.3010797228256432,43.0,92.0
2.0,condition_0,0.37934292178441625,0.4257994077497959,0.19485767046578797,8.0,6.0,3.0,0.0,2.589067838106742,43.0,93.0
2.0,condition_0,0.18385859195389276,0.46109260424930204,0.3550488037968052,5.0,5.0,7.0,0.0,0.8773958305839941,43.0,94.0
1.0,condition_0,0.3983154498844055,0.5530716798722962,0.04861287024329826,8.0,7.0,4.0,0.0,1.0686685782204863,43.0,95.0
2.0,condition_0,0.2314456846145179,0.26039409898206867,0.5081602164034135,5.0,3.0,7.0,0.0,1.4263035843854943,43.0,96.0
0.0,condition_0,0.37704012803550785,0.47894446692907316,0.14401540503541907,8.0,3.0,1.0,0.0,0.8912689659275249,43.0,97.0
0.0,condition_0,0.3550498476955052,0.24370043392698743,0.4012497183775075,9.0,8.0,1.0,0.0,2.8346313230203446,43.0,98.0
0.0,condition_0,0.13180062504252382,0.6640461691664461,0.2041532057910301,5.0,4.0,4.0,0.0,1.8540470873662684,43.0,99.0
0.0,condition_0,0.6238237395238595,0.15323505195473336,0.22294120852140717,8.0,2.0,2.0,0.0,1.0235951064992248,43.0,100.0
0.0,condition_0,0.5722253166575184,0.21304918618892696,0.21472549715355457,5.0,1.0,7.0,0.0,1.6806570700467367,43.0,101.0
1.0,condition_0,0.49144460055386857,0.16033503615284142,0.34822036329329,3.0,8.0,6.0,0.0,1.9007998430848019,43.0,102.0
1.0,condition_0,0.3610672625273305,0.2403313534026805,0.3986013840699891,4.0,7.0,2.0,0.0,0.8684760966771319,43.0,103.0
1.0,condition_0,0.19033080359277993,0.389694191542691,0.41997500486452916,4.0,9.0,7.0,0.0,1.6944931602316853,43.0,104.0
2.0,condition_0,0.04736801659659605,0.9487126323332242,0.003919351070179721,1.0,1.0,6.0,0.0,1.0486793795110667,43.0,105.0
0.0,condition_0,0.43770289337772,0.2512493917245216,0.3110477148977584,5.0,5.0,5.0,0.0,1.4774243917538208,43.0,106.0
0.0,condition_0,0.3890883474631414,0.34010447527145615,0.2708071772654024,6.0,2.0,1.0,0.0,0.9048444795147405,43.0,107.0
1.0,condition_0,0.38847359491311906,0.27921997664306175,0.33230642844381914,8.0,9.0,2.0,0.0,1.7112281691006588,43.0,108.0
1.0,condition_0,0.6213762125942687,0.21660933209734162,0.16201445530838984,1.0,3.0,2.0,0.0,1.3686240359646036,43.0,109.0
0.0,condition_0,0.488957135634033,0.44007308052446303,0.07096978384150389,8.0,2.0,6.0,0.0,1.0696397197816012,43.0,110.0
0.0,condition_0,0.5596343059794641,0.31778100007982485,0.12258469394071125,8.0,8.0,1.0,0.0,1.1434094826119814,43.0,111.0
1.0,condition_0,0.34218469301516746,0.2409371764776819,0.41687813050715067,6.0,7.0,6.0,0.0,1.3190276282532158,43.0,112.0
2.0,condition_0,0.3864376824105625,0.2929529215702644,0.3206093960191731,1.0,3.0,8.0,0.0,0.8872368793222903,43.0,113.0
1.0,condition_0,0.0006778421297385332,0.7244715563615135,0.27485060150874807,8.0,8.0,7.0,0.0,1.0883730425492113,43.0,114.0
2.0,condition_0,0.49812112729153357,0.042007926188080795,0.4598709465203856,4.0,4.0,9.0,0.0,0.7936148475876773,43.0,115.0
0.0,condition_0,0.2786704127485099,0.40162091410749967,0.31970867314399043,8.0,5.0,6.0,0.0,0.9990331161639624,43.0,116.0
1.0,condition_0,0.2770618380477668,0.44720273480817013,0.275735427144063,6.0,7.0,7.0,0.0,1.5939106224787853,43.0,117.0
